cid,title,cat,cat_path,page,langs,n_langs
KOPpxfou6,루블리(l’oubli),음식,음식 > 주점,4,KOPpxfou6:한국어|ENPpxfou6:영어|JPPpxfou6:일본어|CNPpxfou6:중국어 간체|TCPpxfou6:중국어 번체|RUPpxfou6:러시아어|MLPpxfou6:말레이어,7
KOPtgef38,진청유점,음식,음식 > 한식,4,KOPtgef38:한국어|ENPtgef38:영어|JPPtgef38:일본어|CNPtgef38:중국어 간체|TCPtgef38:중국어 번체|RUPtgef38:러시아어|MLPtgef38:말레이어,7
KOPpl8jdv,고움 (GOUM),음식,음식 > 한식,4,KOPpl8jdv:한국어|ENPpl8jdv:영어|JPPpl8jdv:일본어|CNPpl8jdv:중국어 간체|TCPpl8jdv:중국어 번체|RUPpl8jdv:러시아어|MLPpl8jdv:말레이어,7
KOP0j4zdb,애프터테이스트,음식,음식 > 카페/찻집,4,KOP0j4zdb:한국어|ENP0j4zdb:영어|JPP0j4zdb:일본어|CNP0j4zdb:중국어 간체|TCP0j4zdb:중국어 번체|RUP0j4zdb:러시아어|MLP0j4zdb:말레이어,7
KOP3qxuik,남산기억,음식,음식 > 외국식 > 일식,4,KOP3qxuik:한국어|ENP3qxuik:영어|JPP3qxuik:일본어|CNP3qxuik:중국어 간체|TCP3qxuik:중국어 번체|RUP3qxuik:러시아어|MLP3qxuik:말레이어,7
KOPjmmeg3,서촌다과방,음식,음식 > 카페/찻집,4,KOPjmmeg3:한국어|ENPjmmeg3:영어|JPPjmmeg3:일본어|CNPjmmeg3:중국어 간체|TCPjmmeg3:중국어 번체|RUPjmmeg3:러시아어|MLPjmmeg3:말레이어,7
KOP9cr70y,아이노가든키친,음식,음식 > 한식,4,KOP9cr70y:한국어|ENP9cr70y:영어|JPP9cr70y:일본어|CNP9cr70y:중국어 간체|TCP9cr70y:중국어 번체|RUP9cr70y:러시아어|MLP9cr70y:말레이어,7
KOPoy0arv,테일러커피 서촌 경복궁점,음식,음식 > 카페/찻집,4,KOPoy0arv:한국어|ENPoy0arv:영어|JPPoy0arv:일본어|CNPoy0arv:중국어 간체|TCPoy0arv:중국어 번체|RUPoy0arv:러시아어|MLPoy0arv:말레이어,7
KOPcgf2vx,선채 성수,음식,음식 > 한식,4,KOPcgf2vx:한국어|ENPcgf2vx:영어|JPPcgf2vx:일본어|CNPcgf2vx:중국어 간체|TCPcgf2vx:중국어 번체|RUPcgf2vx:러시아어|MLPcgf2vx:말레이어,7
KOP9v6vt5,목로정원,음식,음식 > 카페/찻집,4,KOP9v6vt5:한국어|ENP9v6vt5:영어|JPP9v6vt5:일본어|CNP9v6vt5:중국어 간체|TCP9v6vt5:중국어 번체|RUP9v6vt5:러시아어|MLP9v6vt5:말레이어,7
KOPtqtwq3,원조 홍두깨 칼국수,음식,음식 > 한식,4,KOPtqtwq3:한국어|ENPtqtwq3:영어|JPPtqtwq3:일본어|CNPtqtwq3:중국어 간체|TCPtqtwq3:중국어 번체|RUPtqtwq3:러시아어|MLPtqtwq3:말레이어,7
KOPizfcys,독립서점 오드쓰북 Odd&#039;s book,음식,음식 > 카페/찻집,4,KOPizfcys:한국어|ENPizfcys:영어|JPPizfcys:일본어|CNPizfcys:중국어 간체|TCPizfcys:중국어 번체|RUPizfcys:러시아어|MLPizfcys:말레이어,7
KOPr8eytr,코페드팔레츠 cofe de palezze,음식,음식 > 카페/찻집,4,KOPr8eytr:한국어|ENPr8eytr:영어|JPPr8eytr:일본어|CNPr8eytr:중국어 간체|TCPr8eytr:중국어 번체|RUPr8eytr:러시아어|MLPr8eytr:말레이어,7
KOPj4uwzp,브릭샌드 신세계면세점 명동점,음식,음식 > 카페/찻집,4,KOPj4uwzp:한국어|ENPj4uwzp:영어|JPPj4uwzp:일본어|CNPj4uwzp:중국어 간체|TCPj4uwzp:중국어 번체|RUPj4uwzp:러시아어|MLPj4uwzp:말레이어,7
KOP8skiqh,브릭샌드 원그로브점,음식,음식 > 카페/찻집,4,KOP8skiqh:한국어|ENP8skiqh:영어|JPP8skiqh:일본어|CNP8skiqh:중국어 간체|TCP8skiqh:중국어 번체|RUP8skiqh:러시아어|MLP8skiqh:말레이어,7
KOP0lonae,브릭샌드 여의도점,음식,음식 > 카페/찻집,4,KOP0lonae:한국어|ENP0lonae:영어|JPP0lonae:일본어|CNP0lonae:중국어 간체|TCP0lonae:중국어 번체|RUP0lonae:러시아어|MLP0lonae:말레이어,7
KOPmayzx5,브릭샌드 그랑서울 종각점,음식,음식 > 카페/찻집,4,KOPmayzx5:한국어|ENPmayzx5:영어|JPPmayzx5:일본어|CNPmayzx5:중국어 간체|TCPmayzx5:중국어 번체|RUPmayzx5:러시아어|MLPmayzx5:말레이어,7
KOP7aevqa,브릭샌드 명동점,음식,음식 > 카페/찻집,5,KOP7aevqa:한국어|ENP7aevqa:영어|JPP7aevqa:일본어|CNP7aevqa:중국어 간체|TCP7aevqa:중국어 번체|RUP7aevqa:러시아어|MLP7aevqa:말레이어,7
KOP7wi581,브릭샌드 성수팩토리,음식,음식 > 카페/찻집,5,KOP7wi581:한국어|ENP7wi581:영어|JPP7wi581:일본어|CNP7wi581:중국어 간체|TCP7wi581:중국어 번체|RUP7wi581:러시아어|MLP7wi581:말레이어,7
KOP0uxe6i,브릭샌드 강남역점,음식,음식 > 카페/찻집,5,KOP0uxe6i:한국어|ENP0uxe6i:영어|JPP0uxe6i:일본어|CNP0uxe6i:중국어 간체|TCP0uxe6i:중국어 번체|RUP0uxe6i:러시아어|MLP0uxe6i:말레이어,7
KOPnylx75,브릭샌드 서울역점,음식,음식 > 카페/찻집,5,KOPnylx75:한국어|ENPnylx75:영어|JPPnylx75:일본어|CNPnylx75:중국어 간체|TCPnylx75:중국어 번체|RUPnylx75:러시아어|MLPnylx75:말레이어,7
KOPn8s2yl,카페 헤이븐,음식,음식 > 카페/찻집,5,KOPn8s2yl:한국어|ENPn8s2yl:영어|JPPn8s2yl:일본어|CNPn8s2yl:중국어 간체|TCPn8s2yl:중국어 번체|RUPn8s2yl:러시아어|MLPn8s2yl:말레이어,7
KOPdn21ou,팔도밀방 강남본점,음식,음식 > 한식,5,KOPdn21ou:한국어|ENPdn21ou:영어|JPPdn21ou:일본어|CNPdn21ou:중국어 간체|TCPdn21ou:중국어 번체|RUPdn21ou:러시아어|MLPdn21ou:말레이어,7
KOPoym5k2,폴브연남,음식,음식 > 카페/찻집,5,KOPoym5k2:한국어|ENPoym5k2:영어|JPPoym5k2:일본어|CNPoym5k2:중국어 간체|TCPoym5k2:중국어 번체|RUPoym5k2:러시아어|MLPoym5k2:말레이어,7
KOPqilmw0,관호 여의도 본점,음식,음식 > 외국식 > 서양식,5,KOPqilmw0:한국어|ENPqilmw0:영어|JPPqilmw0:일본어|CNPqilmw0:중국어 간체|TCPqilmw0:중국어 번체|RUPqilmw0:러시아어|MLPqilmw0:말레이어,7
KOP6w2zfb,케밥인,음식,음식,5,KOP6w2zfb:한국어|ENP6w2zfb:영어|MLP6w2zfb:말레이어,3
KOPgp26ht,스타 사마르칸트,음식,음식,5,KOPgp26ht:한국어|ENPgp26ht:영어|MLPgp26ht:말레이어,3
KOP9gwsjk,사마르칸트 시티,음식,음식,5,KOP9gwsjk:한국어|ENP9gwsjk:영어|MLP9gwsjk:말레이어,3
KOPsmjldi,옐로치킨,음식,음식,5,KOPsmjldi:한국어|ENPsmjldi:영어|MLPsmjldi:말레이어,3
KOPtzl5yx,에베레스트 레스토랑 양재점,음식,음식 > 외국식 > 기타외국식,5,KOPtzl5yx:한국어|ENPtzl5yx:영어|MLPtzl5yx:말레이어,3
KOPz1mnmb,알라딘의 양고기,음식,음식,5,KOPz1mnmb:한국어|ENPz1mnmb:영어|MLPz1mnmb:말레이어,3
KOPe3levx,히말라야 종각점,음식,음식,5,KOPe3levx:한국어|ENPe3levx:영어|MLPe3levx:말레이어,3
KOPc22jm7,플랫오,음식,음식,5,KOPc22jm7:한국어|ENPc22jm7:영어|MLPc22jm7:말레이어,3
KOP3mgvk1,두르가 강남점,음식,음식,5,KOP3mgvk1:한국어|ENP3mgvk1:영어|MLP3mgvk1:말레이어,3
KOPz6bmpi,더마칸 여의도점,음식,음식,5,KOPz6bmpi:한국어|ENPz6bmpi:영어|MLPz6bmpi:말레이어,3
KOP5j7jo8,관호 여의도점,음식,음식,5,KOP5j7jo8:한국어|ENP5j7jo8:영어|MLP5j7jo8:말레이어,3
KOP4aaule,두르가 광화문점,음식,음식,5,KOP4aaule:한국어|ENP4aaule:영어|MLP4aaule:말레이어,3
KOPxaopct,인디아쉐프,음식,음식,6,KOPxaopct:한국어|ENPxaopct:영어|MLPxaopct:말레이어,3
KOP3nhveo,더마칸,음식,음식,6,KOP3nhveo:한국어|ENP3nhveo:영어|MLP3nhveo:말레이어,3
KOPum8opd,보배반점 명동점,음식,음식 > 외국식 > 중식,6,KOPum8opd:한국어|ENPum8opd:영어|JPPum8opd:일본어|CNPum8opd:중국어 간체|TCPum8opd:중국어 번체,5
KOPx6hcb6,6일 닭강정,음식,음식 > 한식,6,KOPx6hcb6:한국어|ENPx6hcb6:영어|JPPx6hcb6:일본어|CNPx6hcb6:중국어 간체|TCPx6hcb6:중국어 번체,5
KOPxsrld7,제일제면소 여의도IFC몰점,음식,음식 > 한식,6,KOPxsrld7:한국어|ENPxsrld7:영어|JPPxsrld7:일본어|CNPxsrld7:중국어 간체|TCPxsrld7:중국어 번체,5
KOPwz3yz2,윤달오리전문점,음식,음식 > 한식,6,KOPwz3yz2:한국어|ENPwz3yz2:영어|MLPwz3yz2:말레이어,3
KOP5c5ze2,먹통낙지전문점,음식,음식,6,KOP5c5ze2:한국어|ENP5c5ze2:영어|MLP5c5ze2:말레이어,3
KOPxuebom,양인환대 홍대점,음식,음식,6,KOPxuebom:한국어|ENPxuebom:영어|MLPxuebom:말레이어,3
KOPeenjav,노작가의 아지트,음식,음식,6,KOPeenjav:한국어|ENPeenjav:영어|MLPeenjav:말레이어,3
KOP07ysk5,서경한우,음식,음식,6,KOP07ysk5:한국어|ENP07ysk5:영어|MLP07ysk5:말레이어,3
KOPgotwff,경송,음식,음식 > 한식,6,KOPgotwff:한국어|ENPgotwff:영어|MLPgotwff:말레이어,3
KOPb1otdc,알트에이,음식,음식 > 외국식 > 중식,6,KOPb1otdc:한국어|ENPb1otdc:영어|MLPb1otdc:말레이어,3
KOP9axuz4,몽크스부처,음식,음식,6,KOP9axuz4:한국어|ENP9axuz4:영어|MLP9axuz4:말레이어,3
KOPve8nho,청담무신,음식,음식 > 외국식 > 퓨전음식,6,KOPve8nho:한국어|ENPve8nho:영어|MLPve8nho:말레이어,3
KOPihy8fc,스왈로 베이커리 카페,음식,음식,6,KOPihy8fc:한국어|ENPihy8fc:영어|MLPihy8fc:말레이어,3
KOP0x9x1n,서울이야,음식,음식,6,KOP0x9x1n:한국어|ENP0x9x1n:영어|MLP0x9x1n:말레이어,3
KOPlvokp2,명동채움 한정식,음식,음식,6,KOPlvokp2:한국어|ENPlvokp2:영어|MLPlvokp2:말레이어,3
KOPzodmu8,캄풍쿠,음식,음식,6,KOPzodmu8:한국어|ENPzodmu8:영어|MLPzodmu8:말레이어,3
KOP658741,고삼이 신촌점,음식,음식,6,KOP658741:한국어|ENP658741:영어|MLP658741:말레이어,3
KOPhebzt0,고삼이 합정직영점,음식,음식,6,KOPhebzt0:한국어|ENPhebzt0:영어|MLPhebzt0:말레이어,3
KOPwiwz0p,명동정,음식,음식,7,KOPwiwz0p:한국어|ENPwiwz0p:영어|MLPwiwz0p:말레이어,3
KOP1u4de7,커리인,음식,음식,7,KOP1u4de7:한국어|ENP1u4de7:영어|MLP1u4de7:말레이어,3
KOPuhxkca,산촌,음식,음식,7,KOPuhxkca:한국어|ENPuhxkca:영어|MLPuhxkca:말레이어,3
KOPu59yj5,함초간장게장,음식,음식,7,KOPu59yj5:한국어|ENPu59yj5:영어|MLPu59yj5:말레이어,3
KOP1kjvs6,소바연구소 신촌본점,음식,음식,7,KOP1kjvs6:한국어|ENP1kjvs6:영어|MLP1kjvs6:말레이어,3
KOPduew8t,카멜스 키친,음식,음식,7,KOPduew8t:한국어|ENPduew8t:영어|MLPduew8t:말레이어,3
KOPa1y51w,르오뇽,음식,음식,7,KOPa1y51w:한국어|ENPa1y51w:영어|MLPa1y51w:말레이어,3
KOPjp7b57,이프타르,음식,음식,7,KOPjp7b57:한국어|ENPjp7b57:영어|MLPjp7b57:말레이어,3
KOPbtqjse,비건식당 공간녹음,음식,음식,7,KOPbtqjse:한국어|ENPbtqjse:영어|MLPbtqjse:말레이어,3
KOPj2iohq,비건인사,음식,음식,7,KOPj2iohq:한국어|ENPj2iohq:영어|MLPj2iohq:말레이어,3
KOPjrjyag,레팍라식당,음식,음식,7,KOPjrjyag:한국어|ENPjrjyag:영어|MLPjrjyag:말레이어,3
KOP7a5mqg,에베레스트 영등포점,음식,음식,7,KOP7a5mqg:한국어|ENP7a5mqg:영어|MLP7a5mqg:말레이어,3
KOPb30c47,점점점점점점,음식,음식,7,KOPb30c47:한국어|ENPb30c47:영어|MLPb30c47:말레이어,3
KOP4tx96n,슬런치 팩토리,음식,음식,7,KOP4tx96n:한국어|ENP4tx96n:영어|MLP4tx96n:말레이어,3
KOP17t00b,써니보울,음식,음식,7,KOP17t00b:한국어|ENP17t00b:영어|MLP17t00b:말레이어,3
KOPxp2u2j,누산타라쿠,음식,음식,7,KOPxp2u2j:한국어|ENPxp2u2j:영어|MLPxp2u2j:말레이어,3
KOPocs07r,체리가든,음식,음식,7,KOPocs07r:한국어|ENPocs07r:영어|MLPocs07r:말레이어,3
KOPq5ghp4,발리홀리데이,음식,음식,7,KOPq5ghp4:한국어|ENPq5ghp4:영어|MLPq5ghp4:말레이어,3
KOP7m82bh,명동충무김밥,음식,음식,7,KOP7m82bh:한국어|ENP7m82bh:영어|MLP7m82bh:말레이어,3
KOPf6pbif,명동부산집,음식,음식,7,KOPf6pbif:한국어|ENPf6pbif:영어|MLPf6pbif:말레이어,3
KOPk2t5h2,부산집 후라이드치킨,음식,음식,8,KOPk2t5h2:한국어|ENPk2t5h2:영어|MLPk2t5h2:말레이어,3
KOPmphdts,부산집 KBBQ,음식,음식,8,KOPmphdts:한국어|ENPmphdts:영어|MLPmphdts:말레이어,3
KOPy6hb65,원할매 소문난 원조 닭한마리,음식,음식,8,KOPy6hb65:한국어|ENPy6hb65:영어|MLPy6hb65:말레이어,3
KOP8n09cj,순미네 행복게장 동대문점,음식,음식,8,KOP8n09cj:한국어|ENP8n09cj:영어|MLP8n09cj:말레이어,3
KOPe0zi3b,별양집,음식,음식,8,KOPe0zi3b:한국어|ENPe0zi3b:영어|MLPe0zi3b:말레이어,3
KOPkfb1he,흑우정 강남역본점,음식,음식,8,KOPkfb1he:한국어|ENPkfb1he:영어|MLPkfb1he:말레이어,3
KOPwpiwpw,부산집 홍대,음식,음식,8,KOPwpiwpw:한국어|ENPwpiwpw:영어|MLPwpiwpw:말레이어,3
KOPwcrlov,플랜트,음식,음식,8,KOPwcrlov:한국어|ENPwcrlov:영어|MLPwcrlov:말레이어,3
KOPhmduvs,금수복국 잠실소피텔점,음식,음식,8,KOPhmduvs:한국어|ENPhmduvs:영어|MLPhmduvs:말레이어,3
KOPh6a7ig,마니스키친,음식,음식,8,KOPh6a7ig:한국어|ENPh6a7ig:영어|MLPh6a7ig:말레이어,3
KOP9ctu0m,맨홀커피 웨스턴 책방,음식,음식 > 카페/찻집,8,KOP9ctu0m:한국어|ENP9ctu0m:영어|JPP9ctu0m:일본어|CNP9ctu0m:중국어 간체|TCP9ctu0m:중국어 번체,5
KOP6j3tuj,어나더사이드,음식,음식 > 카페/찻집,8,KOP6j3tuj:한국어|ENP6j3tuj:영어|JPP6j3tuj:일본어|CNP6j3tuj:중국어 간체|TCP6j3tuj:중국어 번체,5
KOP139gfg,차마시는뜰 차뜰,음식,음식 > 카페/찻집,8,KOP139gfg:한국어|ENP139gfg:영어|JPP139gfg:일본어|CNP139gfg:중국어 간체|TCP139gfg:중국어 번체,5
KOPyvg45v,깅꼬서울,음식,음식 > 카페/찻집,8,KOPyvg45v:한국어|ENPyvg45v:영어|JPPyvg45v:일본어|CNPyvg45v:중국어 간체|TCPyvg45v:중국어 번체,5
KOPsemkjc,라크루뜨 서울 본점,음식,음식 > 카페/찻집,8,KOPsemkjc:한국어|ENPsemkjc:영어|JPPsemkjc:일본어|CNPsemkjc:중국어 간체|TCPsemkjc:중국어 번체,5
KOPjnrt3e,양키스 그릴,음식,음식 > 외국식 > 서양식,8,KOPjnrt3e:한국어|ENPjnrt3e:영어|JPPjnrt3e:일본어|CNPjnrt3e:중국어 간체|TCPjnrt3e:중국어 번체,5
KOPqgrc2c,마리니에르,음식,음식 > 카페/찻집,8,KOPqgrc2c:한국어|ENPqgrc2c:영어|JPPqgrc2c:일본어|CNPqgrc2c:중국어 간체|TCPqgrc2c:중국어 번체,5
KOPcpoeuv,아빠의 양식당,음식,음식,8,KOPcpoeuv:한국어|ENPcpoeuv:영어|MLPcpoeuv:말레이어,3
KOP279de6,러스트 베이커리,음식,음식 > 카페/찻집,8,KOP279de6:한국어|ENP279de6:영어|JPP279de6:일본어|CNP279de6:중국어 간체|TCP279de6:중국어 번체,5
KOP2flbke,홍대닭갈비,음식,음식 > 한식,8,KOP2flbke:한국어|ENP2flbke:영어|JPP2flbke:일본어|CNP2flbke:중국어 간체|TCP2flbke:중국어 번체,5
KOP8ukunx,베이커리 아궁,음식,음식 > 카페/찻집,9,KOP8ukunx:한국어|ENP8ukunx:영어|JPP8ukunx:일본어|CNP8ukunx:중국어 간체|TCP8ukunx:중국어 번체,5
KOPtif74h,캐러벨 이스트아시아 한남점,음식,음식 > 외국식,9,KOPtif74h:한국어|ENPtif74h:영어|JPPtif74h:일본어|CNPtif74h:중국어 간체|TCPtif74h:중국어 번체,5
KOPag9r0c,꼭시넬,음식,음식 > 외국식 > 서양식,9,KOPag9r0c:한국어|ENPag9r0c:영어|JPPag9r0c:일본어|CNPag9r0c:중국어 간체|TCPag9r0c:중국어 번체,5
KOPqgrzkx,에스페란자 로스터즈 홍은본점,음식,음식 > 카페/찻집,9,KOPqgrzkx:한국어|ENPqgrzkx:영어|JPPqgrzkx:일본어|CNPqgrzkx:중국어 간체|TCPqgrzkx:중국어 번체,5
KOPae0c1o,하츠하우스,음식,음식 > 카페/찻집,9,KOPae0c1o:한국어|ENPae0c1o:영어|JPPae0c1o:일본어|CNPae0c1o:중국어 간체|TCPae0c1o:중국어 번체,5
KOP2aitm6,돼지곰탕 하우 성수본점,음식,음식 > 한식,9,KOP2aitm6:한국어|ENP2aitm6:영어|JPP2aitm6:일본어|CNP2aitm6:중국어 간체|TCP2aitm6:중국어 번체,5
KOP7lw301,히트커피로스터스 이태원점,음식,음식 > 카페/찻집,9,KOP7lw301:한국어|ENP7lw301:영어|JPP7lw301:일본어|CNP7lw301:중국어 간체|TCP7lw301:중국어 번체,5
KOPfqfgtk,소브,음식,음식 > 카페/찻집,9,KOPfqfgtk:한국어|ENPfqfgtk:영어|JPPfqfgtk:일본어|CNPfqfgtk:중국어 간체|TCPfqfgtk:중국어 번체,5
KOPcsfluy,카페씨떼,음식,음식 > 카페/찻집,9,KOPcsfluy:한국어|ENPcsfluy:영어|JPPcsfluy:일본어|CNPcsfluy:중국어 간체|TCPcsfluy:중국어 번체|RUPcsfluy:러시아어|MLPcsfluy:말레이어,7
KOPbsho47,로우루프,음식,음식 > 카페/찻집,9,KOPbsho47:한국어|ENPbsho47:영어|JPPbsho47:일본어|CNPbsho47:중국어 간체|TCPbsho47:중국어 번체|RUPbsho47:러시아어|MLPbsho47:말레이어,7
KOPcq5rwf,하우스오브바이닐 망원점,음식,음식 > 카페/찻집,9,KOPcq5rwf:한국어|ENPcq5rwf:영어|JPPcq5rwf:일본어|CNPcq5rwf:중국어 간체|TCPcq5rwf:중국어 번체|RUPcq5rwf:러시아어|MLPcq5rwf:말레이어,7
KOPz7bpwy,카페 키이로,음식,음식 > 카페/찻집,9,KOPz7bpwy:한국어|ENPz7bpwy:영어|JPPz7bpwy:일본어|CNPz7bpwy:중국어 간체|TCPz7bpwy:중국어 번체|RUPz7bpwy:러시아어|MLPz7bpwy:말레이어,7
KOP0p4bkd,파롤앤랑그,음식,음식 > 카페/찻집,9,KOP0p4bkd:한국어|ENP0p4bkd:영어|JPP0p4bkd:일본어|CNP0p4bkd:중국어 간체|TCP0p4bkd:중국어 번체|RUP0p4bkd:러시아어|MLP0p4bkd:말레이어,7
KOPcys3h9,프로토콜 연희점,음식,음식 > 카페/찻집,9,KOPcys3h9:한국어|ENPcys3h9:영어|JPPcys3h9:일본어|CNPcys3h9:중국어 간체|TCPcys3h9:중국어 번체,5
KOPl9hphg,시노라 연희점,음식,음식 > 카페/찻집,9,KOPl9hphg:한국어|ENPl9hphg:영어|CNPl9hphg:중국어 간체|TCPl9hphg:중국어 번체,4
KOPs9xa69,평택 고여사집 냉면,음식,음식 > 한식,9,KOPs9xa69:한국어|ENPs9xa69:영어|JPPs9xa69:일본어|CNPs9xa69:중국어 간체|TCPs9xa69:중국어 번체,5
KOPlh5poa,태조대림감자국,음식,음식 > 한식,9,KOPlh5poa:한국어|ENPlh5poa:영어|JPPlh5poa:일본어|CNPlh5poa:중국어 간체|TCPlh5poa:중국어 번체,5
KOP1k0rxn,코스모스 분식,음식,음식 > 한식,9,KOP1k0rxn:한국어|ENP1k0rxn:영어|JPP1k0rxn:일본어|CNP1k0rxn:중국어 간체|TCP1k0rxn:중국어 번체,5
KOPw216z4,청송본관함흥냉면,음식,음식 > 한식,9,KOPw216z4:한국어|ENPw216z4:영어|JPPw216z4:일본어|CNPw216z4:중국어 간체|TCPw216z4:중국어 번체,5
KOPsknabd,장가구,음식,음식 > 외국식 > 중식,9,KOPsknabd:한국어|ENPsknabd:영어|JPPsknabd:일본어|CNPsknabd:중국어 간체|TCPsknabd:중국어 번체,5
KOPooociy,일등식당,음식,음식 > 한식,10,KOPooociy:한국어|ENPooociy:영어|JPPooociy:일본어|CNPooociy:중국어 간체|TCPooociy:중국어 번체,5
KOPon4w77,원조조박집,음식,음식 > 한식,10,KOPon4w77:한국어|ENPon4w77:영어|JPPon4w77:일본어|CNPon4w77:중국어 간체|TCPon4w77:중국어 번체,5
KOPz0vpvy,역전회관,음식,음식 > 한식,10,KOPz0vpvy:한국어|ENPz0vpvy:영어|JPPz0vpvy:일본어|CNPz0vpvy:중국어 간체|TCPz0vpvy:중국어 번체,5
KOPv5rscz,석교식당,음식,음식 > 한식,10,KOPv5rscz:한국어|ENPv5rscz:영어|JPPv5rscz:일본어|CNPv5rscz:중국어 간체|TCPv5rscz:중국어 번체,5
KOP9a9oj8,서부감자국,음식,음식 > 한식,10,KOP9a9oj8:한국어|ENP9a9oj8:영어|JPP9a9oj8:일본어|CNP9a9oj8:중국어 간체|TCP9a9oj8:중국어 번체,5
KOPe16xkx,목노집,음식,음식 > 한식,10,KOPe16xkx:한국어|ENPe16xkx:영어|JPPe16xkx:일본어|CNPe16xkx:중국어 간체|TCPe16xkx:중국어 번체,5
KOPvr2axw,만포면옥,음식,음식 > 한식,10,KOPvr2axw:한국어|ENPvr2axw:영어|JPPvr2axw:일본어|CNPvr2axw:중국어 간체|TCPvr2axw:중국어 번체,5
KOPg70qkk,고깃집열 강남점,음식,음식 > 한식,10,KOPg70qkk:한국어|ENPg70qkk:영어|JPPg70qkk:일본어|CNPg70qkk:중국어 간체|TCPg70qkk:중국어 번체,5
KOPl2poyj,하니칼국수,음식,음식 > 한식,10,KOPl2poyj:한국어|ENPl2poyj:영어|JPPl2poyj:일본어|CNPl2poyj:중국어 간체|TCPl2poyj:중국어 번체,5
KOPadtomq,낭만LP바 잠실방이점,음식,음식 > 주점,10,KOPadtomq:한국어|ENPadtomq:영어|JPPadtomq:일본어|CNPadtomq:중국어 간체|TCPadtomq:중국어 번체,5
KOP0fbnhd,용기수산,음식,음식 > 한식,10,KOP0fbnhd:한국어|ENP0fbnhd:영어|JPP0fbnhd:일본어|CNP0fbnhd:중국어 간체|TCP0fbnhd:중국어 번체,5
KOP04yoa2,카페 상국,음식,음식 > 카페/찻집,10,KOP04yoa2:한국어|ENP04yoa2:영어|JPP04yoa2:일본어|CNP04yoa2:중국어 간체|TCP04yoa2:중국어 번체,5
KOPl6vvmp,마포옥,음식,음식 > 한식,10,KOPl6vvmp:한국어|ENPl6vvmp:영어|JPPl6vvmp:일본어|CNPl6vvmp:중국어 간체|TCPl6vvmp:중국어 번체,5
KOPvroqkg,굴다리식당,음식,음식 > 한식,10,KOPvroqkg:한국어|JPPvroqkg:일본어|CNPvroqkg:중국어 간체|TCPvroqkg:중국어 번체,4
KOPmqyvu5,한우오마카세 우모크,음식,음식 > 한식,10,KOPmqyvu5:한국어|ENPmqyvu5:영어|JPPmqyvu5:일본어|CNPmqyvu5:중국어 간체|TCPmqyvu5:중국어 번체,5
